order_id;order_datetime;customer_id;country;city;category;product;unit_price;quantity;discount;payment_method;channel
27442;2023-03-29 21:00:00;6914;Denmark;Copenhagen;Music;Guitar;23391.3;2;0.0;Invoice;In-Store
27443;2023-02-25 00:00:00;8209;Sweden;Gothenburg;Electronics;Smartphone;5146.22;2;0.05;Invoice;Web
27444;2024-09-05 02:00:00;9680;Norway;Stavanger;Music;Drum Kit;10914.44;5;0.15;Visa;Web
27445;2024-10-28 03:00:00;1107;Sweden;Stockholm;Electronics;Smartphone;7662.89;4;0.0;Mastercard;Web
27446;2023-07-04 01:00:00;1268;Sweden;Stockholm;Music;Drum Kit;20212.94;5;0.0;PayPal;Mobile
27447;2023-06-04 03:00:00;5744;Denmark;Aarhus;Gaming;Gaming Chair;6647.65;2;0.1;PayPal;Mobile
27448;2024-12-14 04:00:00;9832;Denmark;Odense;Electronics;Smartphone;9703.93;1;0.05;Mastercard;In-Store
27449;2024-07-23 12:00:00;6696;Finland;Turku;Office;Whiteboard;896.82;2;0.05;Vipps;Mobile
27450;2023-10-01 10:00:00;8679;Denmark;Aarhus;Gaming;GPU;12678.5;2;0.1;PayPal;Web
27451;2024-07-22 15:00:00;4969;Iceland;Kopavogur;Music;Microphone;11891.4;1;0.05;Mastercard;Partner
27452;2024-11-12 15:00:00;2540;Finland;Helsinki;Electronics;Monitor;7697.53;3;0.05;Vipps;Partner
27453;2024-08-14 18:00:00;2483;Denmark;Copenhagen;Electronics;Headphones;10083.82;3;0.0;Mastercard;Mobile
27454;2024-01-02 12:00:00;8842;Norway;Trondheim;Gaming;GPU;11882.94;5;0.1;Mastercard;Mobile
27455;2023-03-13 18:00:00;7358;Denmark;Copenhagen;Outdoors;Tent;12852.96;4;0.15;PayPal;Partner
27456;2024-03-17 12:00:00;6027;Denmark;Copenhagen;Outdoors;Kayak;10306.06;5;0.05;PayPal;Mobile
27457;2024-08-28 16:00:00;6941;Sweden;Stockholm;Sports;Yoga Mat;2298.87;4;0.0;Vipps;In-Store
27458;2024-05-01 10:00:00;3407;Finland;Turku;Sports;Yoga Mat;8936.52;2;0.0;PayPal;Web
27459;2024-10-13 23:00:00;7156;Finland;Helsinki;Sports;Yoga Mat;5343.65;5;0.05;PayPal;Mobile
27460;2023-04-28 04:00:00;3806;Sweden;Gothenburg;Gaming;VR Headset;18234.06;3;0.0;Mastercard;In-Store
27461;2024-02-12 05:00:00;7518;Finland;Tampere;Gaming;Console;10525.54;1;0.0;Vipps;Mobile
27462;2023-04-05 22:00:00;3099;Finland;Tampere;Outdoors;Kayak;13968.33;2;0.0;PayPal;Web
27463;2024-10-05 22:00:00;8307;Norway;Stavanger;Gaming;Console;15123.22;1;0.1;Invoice;Partner
27464;2023-04-08 22:00:00;8235;Iceland;Kopavogur;Sports;Yoga Mat;10439.63;2;0.15;PayPal;In-Store
27465;2023-05-31 23:00:00;6928;Denmark;Odense;Music;Drum Kit;19620.7;1;0.0;Mastercard;Mobile
27466;2023-09-30 02:00:00;6574;Norway;Bergen;Office;Desk Lamp;3488.64;1;0.0;Mastercard;In-Store
27467;2024-12-13 10:00:00;3526;Denmark;Copenhagen;Music;Bass;11519.28;2;0.0;PayPal;Web
27468;2024-10-28 03:00:00;7827;Finland;Turku;Electronics;Monitor;9151.66;3;0.0;Visa;Web
27469;2023-02-08 12:00:00;4030;Norway;Stavanger;Music;Microphone;19861.6;1;0.15;PayPal;Web
27470;2023-07-08 17:00:00;3867;Denmark;Odense;Outdoors;Kayak;5460.63;1;0.0;Vipps;Mobile
27471;2024-05-26 06:00:00;5817;Sweden;Malmö;Outdoors;Camping Stove;11629.15;2;0.1;Invoice;Partner
27472;2023-04-28 07:00:00;8056;Denmark;Odense;Gaming;Gaming Chair;401.79;2;0.0;Invoice;Web
27473;2023-07-10 18:00:00;2693;Iceland;Kopavogur;Office;Desk Lamp;17363.91;2;0.0;Mastercard;Mobile
27474;2023-07-05 22:00:00;3041;Denmark;Odense;Office;Desk Lamp;4793.21;3;0.15;Visa;Mobile
27475;2023-02-07 00:00:00;5064;Denmark;Aarhus;Sports;Running Shoes;18379.39;2;0.0;Visa;In-Store
27476;2024-07-22 10:00:00;2625;Finland;Helsinki;Outdoors;Kayak;19509.11;2;0.0;Visa;Partner
27477;2023-03-13 19:00:00;3563;Norway;Trondheim;Gaming;Gaming Chair;3371.37;2;0.15;PayPal;Partner
27478;2023-12-25 10:00:00;6993;Finland;Helsinki;Electronics;Laptop;7455.54;5;0.1;PayPal;Mobile
27479;2024-04-19 10:00:00;3327;Iceland;Reykjavik;Music;Microphone;15929.59;1;0.0;Vipps;Partner
27480;2023-04-19 21:00:00;9227;Finland;Turku;Sports;Yoga Mat;18436.42;1;0.0;Vipps;Mobile
27481;2024-02-21 20:00:00;1071;Norway;Tromsø;Gaming;VR Headset;5283.59;5;0.0;Mastercard;Web
27482;2024-10-27 20:00:00;7647;Denmark;Copenhagen;Outdoors;Backpack;18791.26;1;0.0;Invoice;Web
27483;2024-05-19 02:00:00;6925;Denmark;Copenhagen;Electronics;Monitor;9382.48;5;0.0;PayPal;Mobile
27484;2023-01-29 05:00:00;4522;Denmark;Copenhagen;Gaming;Gaming Chair;7589.99;3;0.0;Vipps;Partner
27485;2024-04-07 14:00:00;5980;Sweden;Gothenburg;Outdoors;Backpack;23195.94;2;0.1;Vipps;Partner
27486;2023-11-19 02:00:00;7659;Sweden;Malmö;Music;Drum Kit;24112.19;2;0.1;Vipps;Partner
27487;2024-03-11 03:00:00;5473;Sweden;Malmö;Electronics;Keyboard;16447.93;1;0.0;Invoice;Mobile
27488;2023-05-06 04:00:00;7708;Denmark;Aarhus;Outdoors;Camping Stove;14762.58;4;0.0;Vipps;Mobile
27489;2024-10-03 18:00:00;1422;Sweden;Gothenburg;Outdoors;Tent;13926.41;3;0.15;Mastercard;In-Store
27490;2024-01-10 10:00:00;7752;Iceland;Reykjavik;Outdoors;Backpack;18359.93;5;0.0;Vipps;Mobile
27491;2023-01-31 08:00:00;9436;Sweden;Stockholm;Electronics;Laptop;23127.88;2;0.0;PayPal;Partner
27492;2024-08-13 13:00:00;2406;Sweden;Gothenburg;Music;Drum Kit;8651.37;3;0.0;PayPal;Mobile
27493;2024-09-10 09:00:00;1764;Norway;Oslo;Sports;Treadmill;15078.71;3;0.05;PayPal;Partner
27494;2023-01-08 22:00:00;1952;Norway;Tromsø;Music;Bass;4315.1;4;0.15;PayPal;Partner
27495;2024-08-10 01:00:00;6314;Norway;Bergen;Gaming;VR Headset;7775.98;1;0.0;Vipps;In-Store
27496;2024-02-29 12:00:00;5362;Finland;Turku;Electronics;Headphones;17563.2;5;0.05;PayPal;Mobile
27497;2024-03-05 03:00:00;6877;Sweden;Malmö;Electronics;Headphones;24515.57;4;0.0;PayPal;Mobile
27498;2024-07-24 10:00:00;8647;Finland;Helsinki;Gaming;Console;19335.3;5;0.05;Visa;Partner
27499;2024-07-26 12:00:00;6834;Finland;Turku;Office;Whiteboard;8773.3;4;0.0;PayPal;Partner
27500;2024-03-05 05:00:00;7152;Sweden;Malmö;Music;Drum Kit;18231.09;5;0.1;Vipps;Partner
27501;2023-09-09 15:00:00;9554;Finland;Tampere;Electronics;Smartphone;9210.76;5;0.15;PayPal;Partner
27502;2023-09-26 13:00:00;8039;Norway;Tromsø;Gaming;Gaming Chair;15999.25;1;0.0;Visa;Partner
27503;2024-01-03 21:00:00;1401;Sweden;Gothenburg;Office;Desk Lamp;19161.35;1;0.0;Mastercard;Partner
27504;2023-06-18 13:00:00;5975;Norway;Bergen;Sports;Football;22168.32;4;0.0;Vipps;Partner
27505;2023-08-23 08:00:00;9927;Denmark;Aarhus;Outdoors;Camping Stove;19869.93;4;0.05;Mastercard;In-Store
27506;2024-04-03 19:00:00;7732;Sweden;Stockholm;Music;Microphone;7073.8;3;0.0;PayPal;Web
27507;2023-10-12 18:00:00;3137;Denmark;Odense;Office;Notebook;15961.17;3;0.05;Mastercard;Web
27508;2024-01-12 09:00:00;2069;Denmark;Aarhus;Electronics;Keyboard;13384.42;3;0.05;PayPal;Partner
27509;2023-05-16 07:00:00;6141;Iceland;Reykjavik;Gaming;Gaming Chair;437.5;4;0.15;Vipps;Partner
27510;2023-11-29 12:00:00;9120;Iceland;Kopavogur;Gaming;GPU;7328.09;2;0.05;Vipps;In-Store
27511;2023-08-21 18:00:00;9039;Sweden;Stockholm;Gaming;Console;6789.14;2;0.1;Visa;Web
27512;2023-11-27 20:00:00;1783;Sweden;Malmö;Office;Notebook;12324.04;4;0.1;Mastercard;Mobile
27513;2024-01-29 17:00:00;5489;Sweden;Gothenburg;Gaming;Gaming Chair;19861.68;1;0.1;Mastercard;In-Store
27514;2023-11-29 11:00:00;7423;Norway;Trondheim;Outdoors;Camping Stove;9732.7;2;0.0;Visa;Partner
27515;2023-03-05 02:00:00;1953;Sweden;Malmö;Gaming;Gaming Chair;6222.7;5;0.05;Invoice;Mobile
27516;2024-06-14 18:00:00;4840;Sweden;Malmö;Gaming;VR Headset;12253.47;4;0.15;PayPal;In-Store
27517;2023-05-01 03:00:00;3942;Iceland;Kopavogur;Gaming;Console;2644.45;1;0.0;Visa;Partner
27518;2023-06-09 10:00:00;4525;Sweden;Gothenburg;Office;Office Chair;21622.2;1;0.0;Mastercard;Web
27519;2024-06-07 15:00:00;8478;Iceland;Kopavogur;Gaming;GPU;24942.51;1;0.05;PayPal;Web
27520;2023-06-30 19:00:00;1380;Denmark;Odense;Music;Guitar;16600.06;2;0.1;Mastercard;Partner
27521;2023-01-29 02:00:00;5779;Iceland;Kopavogur;Electronics;Keyboard;12998.51;3;0.05;Mastercard;Partner
27522;2024-10-04 18:00:00;1823;Denmark;Copenhagen;Electronics;Smartphone;22879.72;2;0.1;Visa;Mobile
27523;2024-11-17 22:00:00;6315;Norway;Bergen;Office;Whiteboard;10940.11;5;0.0;PayPal;Web
27524;2024-03-15 13:00:00;5460;Iceland;Reykjavik;Music;Drum Kit;3391.05;3;0.0;Visa;In-Store
27525;2023-06-16 09:00:00;4240;Finland;Turku;Office;Desk Lamp;16587.81;1;0.1;Mastercard;Web
27526;2024-05-24 03:00:00;1295;Iceland;Reykjavik;Office;Office Chair;4688.08;3;0.05;PayPal;Mobile
27527;2023-06-04 12:00:00;6131;Sweden;Stockholm;Electronics;Smartphone;11481.33;5;0.1;Visa;Web
27528;2023-03-04 07:00:00;8886;Iceland;Kopavogur;Sports;Running Shoes;11423.74;3;0.0;Mastercard;Partner
27529;2023-05-22 08:00:00;7203;Norway;Stavanger;Electronics;Laptop;10281.23;2;0.0;Mastercard;In-Store
27530;2024-05-02 10:00:00;7612;Norway;Tromsø;Music;Guitar;14019.18;3;0.0;Invoice;Mobile
27531;2023-11-11 01:00:00;6209;Sweden;Malmö;Gaming;VR Headset;13858.36;5;0.0;Vipps;Partner
27532;2023-04-27 01:00:00;2970;Sweden;Malmö;Sports;Treadmill;4666.32;3;0.0;Mastercard;Partner
27533;2023-08-21 20:00:00;8366;Sweden;Gothenburg;Office;Office Chair;18246.37;1;0.0;Invoice;Mobile
27534;2023-07-20 02:00:00;2218;Iceland;Kopavogur;Outdoors;Camping Stove;10704.46;1;0.1;Visa;Partner
27535;2024-09-25 19:00:00;7252;Sweden;Malmö;Sports;Running Shoes;11877.06;2;0.0;Vipps;Mobile
27536;2023-07-23 19:00:00;3623;Norway;Oslo;Gaming;Console;3951.9;4;0.0;Invoice;In-Store
27537;2024-06-15 16:00:00;3135;Iceland;Kopavogur;Sports;Yoga Mat;16833.51;3;0.05;Vipps;In-Store
27538;2023-05-27 21:00:00;4064;Sweden;Stockholm;Electronics;Smartphone;5996.13;2;0.0;Invoice;Partner
27539;2023-07-19 01:00:00;7478;Finland;Helsinki;Office;Whiteboard;14387.57;4;0.0;Mastercard;In-Store
27540;2023-06-24 13:00:00;5801;Iceland;Reykjavik;Electronics;Keyboard;868.9;1;0.0;Vipps;Partner
27541;2024-06-26 15:00:00;8759;Denmark;Aarhus;Office;Desk Lamp;12973.0;5;0.1;Vipps;Partner
27542;2024-03-19 17:00:00;2038;Norway;Trondheim;Outdoors;Tent;9441.47;5;0.0;Invoice;Web
27543;2024-08-01 05:00:00;2260;Iceland;Reykjavik;Sports;Running Shoes;9547.33;2;0.0;Visa;Partner
27544;2023-02-17 22:00:00;2825;Iceland;Reykjavik;Electronics;Monitor;10817.69;4;0.15;Vipps;Mobile
27545;2024-08-18 21:00:00;6426;Norway;Trondheim;Gaming;GPU;22170.5;1;0.1;Visa;In-Store
27546;2023-06-22 09:00:00;9180;Norway;Tromsø;Music;Guitar;21010.63;2;0.0;Invoice;Web
27547;2023-03-04 22:00:00;9545;Norway;Stavanger;Outdoors;Kayak;13627.64;3;0.0;Mastercard;In-Store
27548;2024-08-05 14:00:00;3082;Iceland;Kopavogur;Office;Office Chair;21763.87;4;0.0;PayPal;Partner
27549;2023-06-13 03:00:00;9202;Iceland;Kopavogur;Office;Desk Lamp;19086.65;1;0.05;PayPal;Partner
27550;2024-09-05 22:00:00;4250;Norway;Oslo;Sports;Football;17368.06;4;0.0;PayPal;Partner
27551;2024-04-01 13:00:00;1298;Iceland;Kopavogur;Outdoors;Tent;18647.08;2;0.0;Visa;Mobile
27552;2023-06-14 02:00:00;8045;Sweden;Gothenburg;Music;Bass;23353.59;3;0.0;Vipps;Mobile
27553;2023-02-14 17:00:00;9286;Norway;Stavanger;Office;Office Chair;23091.42;1;0.1;Invoice;Web
27554;2023-04-02 08:00:00;7277;Finland;Helsinki;Gaming;VR Headset;9249.28;4;0.15;Mastercard;Mobile
27555;2023-12-08 23:00:00;9848;Finland;Helsinki;Electronics;Laptop;9919.53;1;0.0;Vipps;Web
27556;2023-11-04 15:00:00;5241;Sweden;Gothenburg;Office;Whiteboard;2627.86;2;0.15;Mastercard;Web
27557;2023-08-04 11:00:00;4705;Norway;Stavanger;Music;Guitar;7275.64;5;0.15;Invoice;In-Store
27558;2023-12-12 18:00:00;1856;Iceland;Kopavogur;Gaming;GPU;12421.51;3;0.0;Invoice;In-Store
27559;2023-09-28 00:00:00;1607;Norway;Bergen;Office;Notebook;13022.22;3;0.15;Invoice;Web
27560;2024-06-11 10:00:00;8551;Iceland;Reykjavik;Office;Notebook;18363.69;2;0.0;Invoice;Mobile
27561;2023-04-30 01:00:00;3473;Finland;Helsinki;Gaming;Console;17086.21;4;0.0;Vipps;Partner
27562;2023-07-01 05:00:00;3331;Iceland;Reykjavik;Office;Whiteboard;19748.17;5;0.15;Vipps;In-Store
27563;2023-03-01 12:00:00;7876;Norway;Tromsø;Sports;Treadmill;22530.67;2;0.0;Invoice;Partner
27564;2023-10-08 03:00:00;7043;Iceland;Reykjavik;Music;Drum Kit;10090.4;2;0.1;Mastercard;In-Store
27565;2024-08-06 18:00:00;9842;Sweden;Gothenburg;Sports;Yoga Mat;20924.32;2;0.0;Visa;Web
27566;2024-10-16 22:00:00;7461;Denmark;Copenhagen;Gaming;VR Headset;2900.27;5;0.0;Mastercard;Partner
27567;2024-09-09 01:00:00;8228;Norway;Stavanger;Gaming;Gaming Chair;14836.06;5;0.15;PayPal;Partner
27568;2024-07-07 00:00:00;9745;Denmark;Aarhus;Office;Notebook;10601.38;3;0.15;Vipps;Mobile
27569;2024-05-07 20:00:00;7191;Sweden;Malmö;Electronics;Headphones;8831.83;2;0.1;Visa;Web
27570;2024-04-30 23:00:00;8112;Iceland;Reykjavik;Office;Office Chair;12850.06;5;0.05;PayPal;In-Store
27571;2023-11-24 08:00:00;6301;Finland;Turku;Music;Drum Kit;12962.35;4;0.05;Mastercard;Mobile
27572;2024-04-12 15:00:00;9667;Sweden;Stockholm;Music;Guitar;13510.69;5;0.0;Visa;In-Store
27573;2023-10-04 21:00:00;6806;Iceland;Kopavogur;Office;Office Chair;18269.52;2;0.15;Vipps;Partner
27574;2023-05-02 17:00:00;8004;Iceland;Reykjavik;Gaming;VR Headset;5871.45;3;0.0;Visa;Web
27575;2023-12-07 06:00:00;4243;Finland;Tampere;Office;Notebook;23432.49;4;0.0;PayPal;Mobile
27576;2024-06-10 13:00:00;8815;Finland;Turku;Gaming;GPU;21948.65;2;0.15;PayPal;Mobile
27577;2024-07-27 14:00:00;9428;Finland;Tampere;Gaming;Console;20345.86;2;0.15;Invoice;Mobile
27578;2023-02-06 14:00:00;1419;Norway;Stavanger;Music;Bass;13060.36;3;0.0;PayPal;Mobile
27579;2024-03-22 00:00:00;9903;Denmark;Odense;Office;Desk Lamp;1628.45;2;0.15;Invoice;Mobile
27580;2023-12-21 06:00:00;3442;Iceland;Reykjavik;Gaming;Gaming Chair;13177.68;5;0.15;PayPal;Partner
27581;2024-09-28 02:00:00;2547;Sweden;Gothenburg;Electronics;Laptop;24413.57;1;0.05;Invoice;Web
27582;2024-09-29 12:00:00;1477;Sweden;Stockholm;Office;Notebook;17040.06;2;0.1;Invoice;Web
27583;2023-02-25 01:00:00;4822;Iceland;Reykjavik;Sports;Yoga Mat;5708.48;2;0.1;Visa;Web
27584;2024-04-27 20:00:00;1094;Denmark;Aarhus;Music;Microphone;20279.65;4;0.1;PayPal;Web
27585;2024-09-18 22:00:00;5547;Finland;Tampere;Office;Whiteboard;7327.57;1;0.15;Mastercard;In-Store
27586;2024-03-26 06:00:00;2764;Iceland;Kopavogur;Sports;Treadmill;12140.99;2;0.0;PayPal;Mobile
27587;2023-12-19 14:00:00;1535;Denmark;Copenhagen;Office;Office Chair;24408.93;4;0.05;Visa;In-Store
27588;2023-08-06 12:00:00;2177;Denmark;Odense;Outdoors;Backpack;113.55;1;0.0;Vipps;Web
27589;2023-05-11 04:00:00;5672;Iceland;Kopavogur;Electronics;Headphones;20880.95;4;0.05;Visa;Web
27590;2023-12-08 02:00:00;7296;Finland;Turku;Sports;Treadmill;6070.5;3;0.15;Invoice;Partner
27591;2023-08-01 11:00:00;8364;Sweden;Malmö;Outdoors;Backpack;18048.23;3;0.05;Vipps;Web
27592;2023-12-23 08:00:00;7834;Denmark;Aarhus;Music;Bass;24786.31;2;0.0;Mastercard;Partner
27593;2024-04-29 11:00:00;6082;Sweden;Stockholm;Music;Drum Kit;4881.34;5;0.05;Mastercard;Mobile
27594;2024-12-19 03:00:00;2229;Norway;Stavanger;Gaming;Console;24434.06;4;0.15;Mastercard;Mobile
27595;2024-12-19 11:00:00;8272;Iceland;Reykjavik;Electronics;Smartphone;17002.19;4;0.0;PayPal;In-Store
27596;2024-06-25 04:00:00;9628;Finland;Helsinki;Outdoors;Tent;5247.48;3;0.0;Visa;Partner
27597;2023-02-26 06:00:00;8403;Sweden;Stockholm;Office;Office Chair;13613.91;3;0.0;Vipps;Web
27598;2024-05-26 12:00:00;6932;Sweden;Stockholm;Electronics;Laptop;4640.0;2;0.0;Invoice;Web
27599;2024-05-04 03:00:00;9098;Denmark;Odense;Outdoors;Kayak;24794.43;5;0.1;Mastercard;Partner
27600;2023-08-27 18:00:00;2664;Finland;Helsinki;Gaming;GPU;9910.27;3;0.0;Invoice;In-Store
27601;2024-05-31 00:00:00;8467;Sweden;Malmö;Gaming;GPU;8724.45;4;0.1;PayPal;Partner
27602;2023-01-14 14:00:00;9994;Denmark;Copenhagen;Office;Whiteboard;24146.92;4;0.0;Invoice;In-Store
27603;2023-03-30 08:00:00;1294;Iceland;Reykjavik;Office;Desk Lamp;15728.54;2;0.0;Vipps;Web
27604;2023-02-11 09:00:00;9944;Iceland;Reykjavik;Outdoors;Kayak;20562.78;5;0.05;Visa;Partner
27605;2024-06-09 20:00:00;3105;Finland;Turku;Electronics;Monitor;15362.52;2;0.0;PayPal;Mobile
27606;2024-10-19 10:00:00;4554;Finland;Tampere;Outdoors;Kayak;7167.94;5;0.1;Vipps;Partner
27607;2023-04-26 21:00:00;8151;Denmark;Copenhagen;Sports;Football;10498.39;4;0.0;Visa;Web
27608;2023-10-20 11:00:00;3922;Finland;Turku;Electronics;Smartphone;15143.65;3;0.05;Invoice;Partner
27609;2023-05-02 01:00:00;5600;Sweden;Gothenburg;Gaming;VR Headset;16191.24;2;0.05;Invoice;Partner
27610;2023-12-12 10:00:00;1718;Norway;Bergen;Electronics;Laptop;9319.77;4;0.05;Visa;Mobile
27611;2024-09-27 20:00:00;2366;Iceland;Reykjavik;Sports;Treadmill;9705.27;3;0.1;Invoice;Web
27612;2024-11-23 19:00:00;1195;Finland;Tampere;Office;Office Chair;14200.98;4;0.1;PayPal;Web
27613;2023-11-27 18:00:00;4418;Finland;Tampere;Office;Notebook;12448.45;3;0.0;Vipps;In-Store
27614;2023-08-17 22:00:00;2219;Iceland;Kopavogur;Gaming;Console;8732.83;2;0.0;Invoice;In-Store
27615;2023-04-23 21:00:00;6782;Norway;Bergen;Sports;Yoga Mat;8289.23;3;0.0;Invoice;Partner
27616;2024-06-11 06:00:00;8175;Sweden;Stockholm;Music;Bass;12798.37;1;0.15;PayPal;In-Store
27617;2024-11-13 01:00:00;4297;Norway;Trondheim;Electronics;Monitor;15894.18;1;0.0;Invoice;Partner
27618;2024-04-20 18:00:00;2483;Finland;Helsinki;Music;Guitar;13393.17;3;0.0;Visa;Web
27619;2024-07-27 17:00:00;9852;Sweden;Gothenburg;Outdoors;Backpack;2671.28;1;0.15;Vipps;Web
27620;2023-11-21 19:00:00;3029;Norway;Trondheim;Sports;Treadmill;18921.08;1;0.0;Visa;Partner
27621;2024-11-01 02:00:00;7753;Norway;Bergen;Electronics;Smartphone;10097.43;4;0.15;Vipps;In-Store
27622;2024-12-27 07:00:00;1155;Finland;Turku;Gaming;Console;6831.16;3;0.15;Invoice;Partner
27623;2024-02-01 03:00:00;7291;Sweden;Stockholm;Music;Bass;4970.99;5;0.0;Mastercard;Partner
27624;2024-02-04 02:00:00;5402;Denmark;Copenhagen;Outdoors;Backpack;6025.88;5;0.0;Visa;In-Store
27625;2023-10-07 15:00:00;8653;Sweden;Gothenburg;Office;Notebook;22890.39;1;0.1;Vipps;Mobile
27626;2024-10-27 19:00:00;5262;Finland;Helsinki;Office;Notebook;21572.98;1;0.0;Invoice;Partner
27627;2024-09-19 01:00:00;9406;Denmark;Copenhagen;Office;Whiteboard;11788.15;2;0.0;Visa;Web
27628;2023-12-02 22:00:00;1581;Norway;Tromsø;Electronics;Keyboard;11318.55;5;0.1;Mastercard;Mobile
27629;2024-10-21 17:00:00;4962;Finland;Helsinki;Gaming;VR Headset;16261.26;2;0.1;PayPal;Partner
27630;2024-02-05 03:00:00;3860;Iceland;Reykjavik;Office;Desk Lamp;3881.06;1;0.0;Vipps;Mobile
27631;2024-04-21 17:00:00;9336;Finland;Tampere;Music;Bass;5438.89;2;0.1;PayPal;In-Store
27632;2023-07-10 10:00:00;3638;Iceland;Reykjavik;Outdoors;Backpack;3980.7;3;0.05;Visa;Partner
27633;2024-06-19 05:00:00;3367;Iceland;Reykjavik;Gaming;GPU;13622.49;2;0.1;Visa;Partner
27634;2024-05-09 14:00:00;1924;Finland;Helsinki;Sports;Football;2087.23;4;0.0;Visa;Partner
27635;2024-02-02 14:00:00;9305;Norway;Trondheim;Outdoors;Kayak;6733.78;4;0.0;Mastercard;In-Store
27636;2023-07-21 09:00:00;1041;Norway;Trondheim;Gaming;Console;1513.77;3;0.0;Mastercard;Partner
27637;2023-10-11 09:00:00;8331;Sweden;Stockholm;Gaming;GPU;3196.4;2;0.15;Mastercard;Mobile
27638;2023-05-20 04:00:00;5287;Denmark;Odense;Sports;Football;18252.87;2;0.15;Vipps;Mobile
27639;2024-03-24 12:00:00;4570;Finland;Turku;Gaming;Gaming Chair;16710.15;1;0.1;Invoice;Mobile
27640;2024-05-28 00:00:00;2900;Norway;Trondheim;Office;Notebook;20348.09;3;0.15;Mastercard;Partner
27641;2023-06-10 04:00:00;9799;Iceland;Kopavogur;Electronics;Monitor;10548.63;4;0.1;PayPal;Web
27642;2023-01-27 15:00:00;5210;Norway;Trondheim;Office;Office Chair;11691.42;3;0.05;Invoice;Partner
27643;2024-04-20 20:00:00;1949;Norway;Oslo;Music;Guitar;19152.64;4;0.1;Mastercard;Mobile
27644;2024-09-25 19:00:00;5887;Finland;Turku;Gaming;Gaming Chair;410.54;1;0.1;Mastercard;In-Store
27645;2024-07-16 08:00:00;5113;Iceland;Kopavogur;Office;Notebook;5201.64;4;0.0;Invoice;Mobile
27646;2023-12-06 15:00:00;3984;Denmark;Copenhagen;Sports;Yoga Mat;13300.57;4;0.1;Visa;Web
27647;2023-12-16 01:00:00;6146;Sweden;Malmö;Music;Drum Kit;16183.68;5;0.0;Invoice;In-Store
27648;2023-08-14 00:00:00;6416;Finland;Helsinki;Electronics;Headphones;12182.51;2;0.1;Mastercard;Web
27649;2024-10-26 09:00:00;1773;Norway;Bergen;Music;Bass;15108.58;1;0.15;Mastercard;Web
27650;2023-12-30 07:00:00;9542;Finland;Tampere;Electronics;Keyboard;2352.53;1;0.0;Mastercard;Mobile
27651;2023-05-16 19:00:00;2241;Norway;Bergen;Office;Desk Lamp;613.99;4;0.0;Invoice;Mobile
27652;2023-05-26 03:00:00;3795;Finland;Turku;Electronics;Smartphone;15219.15;1;0.0;Invoice;Partner
27653;2024-02-11 15:00:00;3810;Norway;Oslo;Outdoors;Camping Stove;9410.31;2;0.0;Mastercard;Web
27654;2024-03-02 02:00:00;1071;Norway;Bergen;Electronics;Keyboard;23873.48;2;0.1;Mastercard;Web
27655;2024-08-13 12:00:00;7645;Denmark;Copenhagen;Music;Bass;1917.18;4;0.1;Vipps;Partner
27656;2023-07-03 12:00:00;9909;Denmark;Copenhagen;Outdoors;Tent;12511.3;5;0.05;Mastercard;In-Store
27657;2024-01-27 20:00:00;2192;Iceland;Reykjavik;Sports;Football;14803.04;3;0.0;Vipps;Mobile
27658;2023-09-05 09:00:00;5647;Iceland;Reykjavik;Gaming;Console;18727.52;2;0.05;Vipps;Partner
27659;2023-03-01 18:00:00;1442;Sweden;Malmö;Office;Whiteboard;18292.35;1;0.05;Visa;Partner
27660;2023-12-30 17:00:00;7279;Iceland;Kopavogur;Music;Bass;22451.67;5;0.0;Visa;In-Store
27661;2023-07-26 09:00:00;4811;Sweden;Malmö;Office;Whiteboard;1582.09;5;0.0;Invoice;In-Store
27662;2024-02-11 22:00:00;1423;Iceland;Reykjavik;Sports;Football;16335.76;1;0.0;Vipps;Mobile
27663;2023-12-16 08:00:00;8532;Denmark;Copenhagen;Gaming;Console;22052.48;1;0.0;Vipps;Mobile
27664;2024-07-16 19:00:00;8856;Norway;Trondheim;Music;Guitar;18189.46;3;0.15;Mastercard;Web
27665;2023-11-04 10:00:00;6082;Norway;Bergen;Outdoors;Kayak;256.22;5;0.05;Visa;Mobile
27666;2024-02-21 21:00:00;3772;Sweden;Stockholm;Outdoors;Tent;3037.78;4;0.0;Visa;Mobile
27667;2024-06-25 03:00:00;4777;Finland;Helsinki;Office;Desk Lamp;20780.76;3;0.05;Mastercard;In-Store
27668;2023-04-12 13:00:00;9036;Denmark;Aarhus;Sports;Running Shoes;13016.61;5;0.15;Invoice;Partner
27669;2024-04-27 03:00:00;9221;Iceland;Kopavogur;Outdoors;Backpack;20993.86;4;0.05;Vipps;Partner
27670;2023-07-09 16:00:00;2310;Sweden;Gothenburg;Office;Whiteboard;18383.02;4;0.1;Invoice;Mobile
27671;2024-11-01 05:00:00;6459;Norway;Tromsø;Sports;Running Shoes;10882.58;4;0.0;Visa;Mobile
27672;2023-06-06 10:00:00;9493;Denmark;Aarhus;Outdoors;Camping Stove;11044.95;5;0.05;Mastercard;In-Store
27673;2023-09-19 01:00:00;7789;Finland;Turku;Gaming;Console;19040.42;1;0.1;Mastercard;Web
27674;2024-05-03 09:00:00;5214;Norway;Tromsø;Outdoors;Tent;8897.64;5;0.1;Invoice;In-Store
